lat,lon,Year,Month,precipf
38.75,-92.75,2006,7,2.6655077024334025e-05
38.75,-92.75,2006,8,4.660538045115688e-05
38.75,-92.75,2006,9,2.324994963108414e-05
38.75,-92.75,2007,5,3.8189352610992674e-05
38.75,-92.75,2007,6,4.208606392458828e-05
38.75,-92.75,2007,7,1.5098460616353431e-05
38.75,-92.75,2007,8,2.032486436664982e-05
38.75,-92.75,2007,9,3.2066904279304256e-05
38.75,-92.75,2008,5,5.356040656117271e-05
38.75,-92.75,2008,6,6.73094474422579e-05
38.75,-92.75,2008,7,0.00010200140812218152
38.75,-92.75,2008,8,1.9716413221378697e-05
38.75,-92.75,2008,9,0.00011396823982893235
38.75,-92.75,2009,5,3.47637649171139e-05
38.75,-92.75,2009,6,4.9098815231355766e-05
38.75,-92.75,2009,7,6.786485817194202e-05
38.75,-92.75,2009,8,3.914966926357106e-05
38.75,-92.75,2009,9,3.523889067224434e-05
38.75,-92.75,2010,5,5.420486639195741e-05
38.75,-92.75,2010,6,5.4749350716044226e-05
38.75,-92.75,2010,7,6.106690910070172e-05
38.75,-92.75,2010,8,5.152969027232505e-05
38.75,-92.75,2010,9,7.322837893617175e-05
38.75,-92.25,2006,5,1.8068228924526403e-05
38.75,-92.25,2006,6,3.641392881688077e-05
38.75,-92.25,2006,7,2.5097411419603495e-05
38.75,-92.25,2006,8,4.2801357553702614e-05
38.75,-92.25,2006,9,2.203492319061695e-05
38.75,-92.25,2007,5,3.428528789859155e-05
38.75,-92.25,2007,6,4.345828184752302e-05
38.75,-92.25,2007,7,1.639381676798643e-05
38.75,-92.25,2007,8,2.1261627864504134e-05
38.75,-92.25,2007,9,3.097405462024009e-05
38.75,-92.25,2008,5,5.7122740959276865e-05
38.75,-92.25,2008,6,6.946116246927166e-05
38.75,-92.25,2008,7,0.00010441284159040128
38.75,-92.25,2008,8,2.3419677931026275e-05
38.75,-92.25,2008,9,0.00011524353993929264
38.75,-92.25,2009,5,4.1213478871885315e-05
38.75,-92.25,2009,6,4.749116526028274e-05
38.75,-92.25,2009,7,7.102649081525853e-05
38.75,-92.25,2009,8,3.423283271396551e-05
38.75,-92.25,2009,9,3.6738334929747524e-05
38.75,-92.25,2010,5,5.5555322105569735e-05
38.75,-92.25,2010,6,5.149269194342521e-05
38.75,-92.25,2010,7,5.8692474171251735e-05
38.75,-92.25,2010,8,3.800100173993513e-05
38.75,-92.25,2010,9,6.135378097190495e-05
38.75,-91.75,2006,5,1.8460004882294997e-05
38.75,-91.75,2006,6,3.430737744745116e-05
38.75,-91.75,2006,7,2.3099840441927065e-05
38.75,-91.75,2006,8,3.8253872417321817e-05
38.75,-91.75,2006,9,1.8082061869624984e-05
38.75,-91.75,2007,5,3.170343774447628e-05
38.75,-91.75,2007,6,4.287333902244228e-05
38.75,-91.75,2007,7,1.7392123373339806e-05
38.75,-91.75,2007,8,1.9688431232871777e-05
38.75,-91.75,2007,9,2.6376874064600506e-05
38.75,-91.75,2008,5,6.132004087708578e-05
38.75,-91.75,2008,6,5.99234365200374e-05
38.75,-91.75,2008,7,9.935312787211885e-05
38.75,-91.75,2008,8,2.039634823029018e-05
38.75,-91.75,2008,9,0.000117520248254286
38.75,-91.75,2009,5,4.688283562483176e-05
38.75,-91.75,2009,6,4.6831073220943156e-05
38.75,-91.75,2009,7,7.226129609567843e-05
38.75,-91.75,2009,8,3.3605399227007356e-05
38.75,-91.75,2009,9,3.6730168371175545e-05
38.75,-91.75,2010,5,5.978071935456145e-05
38.75,-91.75,2010,6,4.710318561996375e-05
38.75,-91.75,2010,7,4.824506922493237e-05
38.75,-91.75,2010,8,3.900806257332402e-05
38.75,-91.75,2010,9,5.225608056816955e-05
38.75,-91.25,2006,5,1.5673792524604286e-05
38.75,-91.25,2006,6,3.5429400731927055e-05
38.75,-91.25,2006,7,2.1541538858471654e-05
38.75,-91.25,2006,8,3.374238603221842e-05
38.75,-91.25,2006,9,2.066403341981863e-05
38.75,-91.25,2007,5,2.3469709795852894e-05
38.75,-91.25,2007,6,4.910879458848901e-05
38.75,-91.25,2007,7,1.346527366227667e-05
38.75,-91.25,2007,8,1.8951947085497865e-05
38.75,-91.25,2007,9,2.5050812618469347e-05
38.75,-91.25,2008,5,6.117939797588961e-05
38.75,-91.25,2008,6,6.112860738767267e-05
38.75,-91.25,2008,7,0.00010709607258312238
38.75,-91.25,2008,8,2.115730366641384e-05
38.75,-91.25,2008,9,0.00010563911985306227
38.75,-91.25,2009,5,4.720293881472197e-05
38.75,-91.25,2009,6,5.458855632163306e-05
38.75,-91.25,2009,7,5.499844987407492e-05
38.75,-91.25,2009,8,3.170686870009625e-05
38.75,-91.25,2009,9,3.176381726133909e-05
38.75,-91.25,2010,5,5.5437814033631915e-05
38.75,-91.25,2010,6,5.192596014421466e-05
38.75,-91.25,2010,7,4.3909726236065143e-05
38.75,-91.25,2010,8,3.8486503168432535e-05
38.75,-91.25,2010,9,4.463027358602272e-05
38.75,-90.75,2006,5,1.8853730001956413e-05
38.75,-90.75,2006,6,2.7611881351348918e-05
38.75,-90.75,2006,7,2.2522034257179262e-05
38.75,-90.75,2006,8,3.0215903135093696e-05
38.75,-90.75,2006,9,2.031102743907572e-05
38.75,-90.75,2007,5,2.4726166822761704e-05
38.75,-90.75,2007,6,4.5725915308943615e-05
38.75,-90.75,2007,7,1.6522303873271525e-05
38.75,-90.75,2007,8,1.8685751126817023e-05
38.75,-90.75,2007,9,2.1675849206589012e-05
38.75,-90.75,2008,5,6.933410972350422e-05
38.75,-90.75,2008,6,5.385065116225718e-05
38.75,-90.75,2008,7,0.00010346841638987681
38.75,-90.75,2008,8,1.8930216263855948e-05
38.75,-90.75,2008,9,0.00010084737044602244
38.75,-90.75,2009,5,4.769319889860645e-05
38.75,-90.75,2009,6,5.868268012688323e-05
38.75,-90.75,2009,7,4.65930760723937e-05
38.75,-90.75,2009,8,2.9048297872381936e-05
38.75,-90.75,2009,9,2.9778579451118203e-05
38.75,-90.75,2010,5,5.531920323402579e-05
38.75,-90.75,2010,6,5.251814675813615e-05
38.75,-90.75,2010,7,4.527777484469987e-05
38.75,-90.75,2010,8,3.492456770267281e-05
38.75,-90.75,2010,9,3.756960725962097e-05
38.75,-90.25,2006,5,2.2388446729043074e-05
38.75,-90.25,2006,6,2.6096025229331115e-05
38.75,-90.25,2006,7,2.3714087566460302e-05
38.75,-90.25,2006,8,2.526520306108778e-05
38.75,-90.25,2006,9,2.002871660617226e-05
38.75,-90.25,2007,5,3.014473896456593e-05
38.75,-90.25,2007,6,4.479970545562632e-05
38.75,-90.25,2007,7,2.0685522695801195e-05
38.75,-90.25,2007,8,1.9545678526900282e-05
38.75,-90.25,2007,9,1.8481209019446016e-05
38.75,-90.25,2008,5,8.695476643587822e-05
38.75,-90.25,2008,6,4.868204554385376e-05
38.75,-90.25,2008,7,9.181604547546473e-05
38.75,-90.25,2008,8,1.6617455053847336e-05
38.75,-90.25,2008,9,9.829057393472204e-05
38.75,-90.25,2009,5,5.28788912961909e-05
38.75,-90.25,2009,6,6.693675954186537e-05
38.75,-90.25,2009,7,3.89883696914778e-05
38.75,-90.25,2009,8,2.7787606759932168e-05
38.75,-90.25,2009,9,2.8827359526850962e-05
38.75,-90.25,2010,5,5.897308051533255e-05
38.75,-90.25,2010,6,5.3395426641478805e-05
38.75,-90.25,2010,7,5.3624970646398144e-05
38.75,-90.25,2010,8,3.3063499761016965e-05
38.75,-90.25,2010,9,3.352025314434295e-05
38.75,-89.75,2006,5,2.6177630566108277e-05
38.75,-89.75,2006,6,2.6708710125748307e-05
38.75,-89.75,2006,7,2.7247315555639817e-05
38.75,-89.75,2006,8,2.858183102415157e-05
38.75,-89.75,2006,9,2.5058949668495718e-05
38.75,-89.75,2007,5,2.8767959815756775e-05
38.75,-89.75,2007,6,4.336528413505884e-05
38.75,-89.75,2007,7,2.1634956519032207e-05
38.75,-89.75,2007,8,2.0408675140999095e-05
38.75,-89.75,2007,9,1.823566785107052e-05
38.75,-89.75,2008,5,8.088071798932751e-05
38.75,-89.75,2008,6,5.125363108697082e-05
38.75,-89.75,2008,7,8.945130621846661e-05
38.75,-89.75,2008,8,1.5187449340372518e-05
38.75,-89.75,2008,9,9.195712687740827e-05
38.75,-89.75,2009,5,5.696461700073351e-05
38.75,-89.75,2009,6,6.841481889570862e-05
38.75,-89.75,2009,7,4.291809711165137e-05
38.75,-89.75,2009,8,2.8057603617892915e-05
38.75,-89.75,2009,9,3.276561879730731e-05
38.75,-89.75,2010,5,6.693768793403255e-05
38.75,-89.75,2010,6,5.261960721820771e-05
38.75,-89.75,2010,7,4.6901028100530146e-05
38.75,-89.75,2010,8,3.2231807222556665e-05
38.75,-89.75,2010,9,3.045406346057662e-05
38.75,-89.25,2006,5,2.707946001149459e-05
38.75,-89.25,2006,6,3.198951200366433e-05
38.75,-89.25,2006,7,3.321362567774943e-05
38.75,-89.25,2006,8,3.5265872404343484e-05
38.75,-89.25,2006,9,3.6464636827323224e-05
38.75,-89.25,2007,5,2.2264153322107135e-05
38.75,-89.25,2007,6,4.76688502039598e-05
38.75,-89.25,2007,7,1.897770001459176e-05
38.75,-89.25,2007,8,1.9437835828258145e-05
38.75,-89.25,2007,9,1.8003007122461648e-05
38.75,-89.25,2008,5,6.627410911665177e-05
38.75,-89.25,2008,6,6.362344967663821e-05
38.75,-89.25,2008,7,8.801458882647151e-05
38.75,-89.25,2008,8,1.2927596083072377e-05
38.75,-89.25,2008,9,7.080779881253075e-05
38.75,-89.25,2009,5,5.6824508974162225e-05
38.75,-89.25,2009,6,6.619218288577145e-05
38.75,-89.25,2009,7,4.632374086572584e-05
38.75,-89.25,2009,8,2.635690879862574e-05
38.75,-89.25,2009,9,3.355365251796356e-05
38.75,-89.25,2010,5,6.397454528817977e-05
38.75,-89.25,2010,6,5.092589740630753e-05
38.75,-89.25,2010,7,4.3193620708056925e-05
38.75,-89.25,2010,8,3.138447314627228e-05
38.75,-89.25,2010,9,2.9878997117028147e-05
38.75,-88.75,2006,5,2.7301692382867174e-05
38.75,-88.75,2006,6,3.644980635266748e-05
38.75,-88.75,2006,7,3.718885332433396e-05
38.75,-88.75,2006,8,3.814298360148607e-05
38.75,-88.75,2006,9,4.2890546357258566e-05
38.75,-88.75,2007,5,1.873046730033369e-05
38.75,-88.75,2007,6,4.55356207947825e-05
38.75,-88.75,2007,7,1.73197841310159e-05
38.75,-88.75,2007,8,1.8875196546254818e-05
38.75,-88.75,2007,9,1.7732926064410275e-05
38.75,-88.75,2008,5,5.788707620819049e-05
38.75,-88.75,2008,6,6.622482923764512e-05
38.75,-88.75,2008,7,8.23122836888593e-05
38.75,-88.75,2008,8,1.1409986971831015e-05
38.75,-88.75,2008,9,5.5155848502659704e-05
38.75,-88.75,2009,5,5.684884995620938e-05
38.75,-88.75,2009,6,6.0697303700685265e-05
38.75,-88.75,2009,7,4.890848637195688e-05
38.75,-88.75,2009,8,2.5755398623967233e-05
38.75,-88.75,2009,9,3.330479740412615e-05
38.75,-88.75,2010,5,6.139738710983969e-05
38.75,-88.75,2010,6,4.6142928711162315e-05
38.75,-88.75,2010,7,4.835335651447998e-05
38.75,-88.75,2010,8,3.1478021239705665e-05
38.75,-88.75,2010,9,2.817430427575635e-05
38.75,-88.25,2006,5,3.258145174868791e-05
38.75,-88.25,2006,6,3.952136450019831e-05
38.75,-88.25,2006,7,4.107412175922572e-05
38.75,-88.25,2006,8,4.006370171977426e-05
38.75,-88.25,2006,9,4.518207408311288e-05
38.75,-88.25,2007,5,1.949785701172238e-05
38.75,-88.25,2007,6,4.0095850321956546e-05
38.75,-88.25,2007,7,1.8519367956779737e-05
38.75,-88.25,2007,8,2.0896562193807276e-05
38.75,-88.25,2007,9,1.8274649167319504e-05
38.75,-88.25,2008,5,5.9333352375748774e-05
38.75,-88.25,2008,6,6.712714163713921e-05
38.75,-88.25,2008,7,8.381108031218696e-05
38.75,-88.25,2008,8,1.2097295137261492e-05
38.75,-88.25,2008,9,4.75645624877222e-05
38.75,-88.25,2009,5,5.92330882820617e-05
38.75,-88.25,2009,6,5.9066492301340644e-05
38.75,-88.25,2009,7,5.301880773918165e-05
38.75,-88.25,2009,8,2.9379282480132104e-05
38.75,-88.25,2009,9,3.3472419459217666e-05
38.75,-88.25,2010,5,6.268325034220097e-05
38.75,-88.25,2010,6,4.605056033951278e-05
38.75,-88.25,2010,7,5.069588853880192e-05
38.75,-88.25,2010,8,3.1913348248475654e-05
38.75,-88.25,2010,9,2.9328510025974804e-05
38.75,-87.75,2006,5,3.942595695903147e-05
38.75,-87.75,2006,6,4.0546408529766136e-05
38.75,-87.75,2006,7,4.447618258106972e-05
38.75,-87.75,2006,8,4.383471239872132e-05
38.75,-87.75,2006,9,4.7518761843434734e-05
38.75,-87.75,2007,5,2.3304428735158462e-05
38.75,-87.75,2007,6,3.692386772321162e-05
38.75,-87.75,2007,7,1.926695549884478e-05
38.75,-87.75,2007,8,2.5272632605895105e-05
38.75,-87.75,2007,9,1.912412009925646e-05
38.75,-87.75,2008,5,6.097718225679537e-05
38.75,-87.75,2008,6,6.551429171555156e-05
38.75,-87.75,2008,7,7.224372650144016e-05
38.75,-87.75,2008,8,1.4359070581610695e-05
38.75,-87.75,2008,9,3.8051749858127386e-05
38.75,-87.75,2009,5,6.177750865022531e-05
38.75,-87.75,2009,6,5.858046712449531e-05
38.75,-87.75,2009,7,5.235220315082157e-05
38.75,-87.75,2009,8,3.5910184654090514e-05
38.75,-87.75,2009,9,3.0382459142104753e-05
38.75,-87.75,2010,5,6.407275730622728e-05
38.75,-87.75,2010,6,4.701136930998351e-05
38.75,-87.75,2010,7,5.2560360762668164e-05
38.75,-87.75,2010,8,3.304166062368905e-05
38.75,-87.75,2010,9,2.7691198969192047e-05
38.75,-87.25,2006,5,4.507856190578481e-05
38.75,-87.25,2006,6,4.641801502571023e-05
38.75,-87.25,2006,7,4.789615716107515e-05
38.75,-87.25,2006,8,4.581548629662764e-05
38.75,-87.25,2006,9,4.984246966065105e-05
38.75,-87.25,2007,5,2.4144094426687035e-05
38.75,-87.25,2007,6,3.172906010018295e-05
38.75,-87.25,2007,7,2.0177915385523014e-05
38.75,-87.25,2007,8,2.7663080073163506e-05
38.75,-87.25,2007,9,1.9450176306830733e-05
38.75,-87.25,2008,5,6.352305560783993e-05
38.75,-87.25,2008,6,6.688343529207923e-05
38.75,-87.25,2008,7,7.346293265465149e-05
38.75,-87.25,2008,8,1.605996503424556e-05
38.75,-87.25,2008,9,3.00199705860858e-05
38.75,-87.25,2009,5,6.512966996807095e-05
38.75,-87.25,2009,6,5.774550058710304e-05
38.75,-87.25,2009,7,5.5117797007054125e-05
38.75,-87.25,2009,8,4.024813585861726e-05
38.75,-87.25,2009,9,3.075343292007089e-05
38.75,-87.25,2010,5,6.809582197458678e-05
38.75,-87.25,2010,6,4.7133691284859e-05
38.75,-87.25,2010,7,5.722367004128495e-05
38.75,-87.25,2010,8,3.3798812569982773e-05
38.75,-87.25,2010,9,2.7541559029717103e-05
38.75,-86.75,2006,5,4.985640381014885e-05
38.75,-86.75,2006,6,5.189159039389324e-05
38.75,-86.75,2006,7,4.864608625607025e-05
38.75,-86.75,2006,8,4.6759123328109536e-05
38.75,-86.75,2006,9,5.109574235291347e-05
38.75,-86.75,2007,5,2.4541413074919936e-05
38.75,-86.75,2007,6,2.693430514515427e-05
38.75,-86.75,2007,7,1.984323949737322e-05
38.75,-86.75,2007,8,2.953764134765661e-05
38.75,-86.75,2007,9,1.9193911338829157e-05
38.75,-86.75,2008,5,6.619043544839958e-05
38.75,-86.75,2008,6,6.699778913006327e-05
38.75,-86.75,2008,7,6.504234472981898e-05
38.75,-86.75,2008,8,1.5860814267561856e-05
38.75,-86.75,2008,9,2.1367058898246147e-05
38.75,-86.75,2009,5,6.72336857181703e-05
38.75,-86.75,2009,6,5.747482009645921e-05
38.75,-86.75,2009,7,5.5011657034773335e-05
38.75,-86.75,2009,8,4.413005694097767e-05
38.75,-86.75,2009,9,2.9774226811480133e-05
38.75,-86.75,2010,5,7.255420377220721e-05
38.75,-86.75,2010,6,4.265831615514754e-05
38.75,-86.75,2010,7,5.588355446226286e-05
38.75,-86.75,2010,8,3.460642617971901e-05
38.75,-86.75,2010,9,2.8033725569782374e-05
38.75,-86.25,2006,5,4.3548149968678044e-05
38.75,-86.25,2006,6,5.1548265303758e-05
38.75,-86.25,2006,7,4.5396360293562424e-05
38.75,-86.25,2006,8,3.926663238021109e-05
38.75,-86.25,2006,9,4.889693889727672e-05
38.75,-86.25,2007,5,2.310847167634959e-05
38.75,-86.25,2007,6,2.0500333608334622e-05
38.75,-86.25,2007,7,2.3590266803097393e-05
38.75,-86.25,2007,8,2.9695816165989464e-05
38.75,-86.25,2007,9,1.746817099353611e-05
38.75,-86.25,2008,5,5.7488041840720656e-05
38.75,-86.25,2008,6,6.118650376887302e-05
38.75,-86.25,2008,7,5.955534517867026e-05
38.75,-86.25,2008,8,1.5307087361803156e-05
38.75,-86.25,2008,9,1.8159694761273164e-05
38.75,-86.25,2009,5,6.085387610143025e-05
38.75,-86.25,2009,6,6.499119498712958e-05
38.75,-86.25,2009,7,5.1474238722895674e-05
38.75,-86.25,2009,8,5.133991315519454e-05
38.75,-86.25,2009,9,2.879211702331771e-05
38.75,-86.25,2010,5,6.712789203911198e-05
38.75,-86.25,2010,6,4.326283922329859e-05
38.75,-86.25,2010,7,5.4823767384771084e-05
38.75,-86.25,2010,8,3.2348854101858604e-05
38.75,-86.25,2010,9,2.885410500780052e-05
38.75,-85.75,2006,5,3.98640046891063e-05
38.75,-85.75,2006,6,4.646374947553748e-05
38.75,-85.75,2006,7,4.284090508291103e-05
38.75,-85.75,2006,8,3.235982750654688e-05
38.75,-85.75,2006,9,4.378135896511519e-05
38.75,-85.75,2007,5,1.7870818577159937e-05
38.75,-85.75,2007,6,1.726138692319523e-05
38.75,-85.75,2007,7,2.37434696834005e-05
38.75,-85.75,2007,8,2.3410490531564882e-05
38.75,-85.75,2007,9,1.6950048992854978e-05
38.75,-85.75,2008,5,6.395289551444728e-05
38.75,-85.75,2008,6,5.726326583352185e-05
38.75,-85.75,2008,7,5.594283971143179e-05
38.75,-85.75,2008,8,1.49820275882542e-05
38.75,-85.75,2008,9,1.537337139900704e-05
38.75,-85.75,2009,5,5.178178950802153e-05
38.75,-85.75,2009,6,6.53588573368206e-05
38.75,-85.75,2009,7,5.192142491875388e-05
38.75,-85.75,2009,8,4.194209981837311e-05
38.75,-85.75,2009,9,3.2152945737339705e-05
38.75,-85.75,2010,5,6.782714631169605e-05
38.75,-85.75,2010,6,4.614893615576196e-05
38.75,-85.75,2010,7,4.651676256888167e-05
38.75,-85.75,2010,8,3.168306925481031e-05
38.75,-85.75,2010,9,2.466062291310659e-05
38.75,-85.25,2006,5,3.697140645106669e-05
38.75,-85.25,2006,6,4.628568210307549e-05
38.75,-85.25,2006,7,4.168124348613936e-05
38.75,-85.25,2006,8,2.5713752850556773e-05
38.75,-85.25,2006,9,4.422519445720733e-05
38.75,-85.25,2007,5,1.3090822206054685e-05
38.75,-85.25,2007,6,1.8902517380207466e-05
38.75,-85.25,2007,7,1.9960893843681737e-05
38.75,-85.25,2007,8,1.5825002655271838e-05
38.75,-85.25,2007,9,1.9621760430303206e-05
38.75,-85.25,2008,5,6.514549114223384e-05
38.75,-85.25,2008,6,6.233282728847674e-05
38.75,-85.25,2008,7,4.6848133192076416e-05
38.75,-85.25,2008,8,1.672628380437195e-05
38.75,-85.25,2008,9,1.4063701991088273e-05
38.75,-85.25,2009,5,4.8439900815993964e-05
38.75,-85.25,2009,6,7.283626383077409e-05
38.75,-85.25,2009,7,5.109446789818678e-05
38.75,-85.25,2009,8,2.9319146396549775e-05
38.75,-85.25,2009,9,3.783734600067851e-05
38.75,-85.25,2010,5,6.859834956712627e-05
38.75,-85.25,2010,6,5.0881355695246074e-05
38.75,-85.25,2010,7,4.5160403560714876e-05
38.75,-85.25,2010,8,3.242542891344566e-05
38.75,-85.25,2010,9,2.2449928843072445e-05
38.75,-84.75,2006,5,2.8418478194078906e-05
38.75,-84.75,2006,6,4.397438516523522e-05
38.75,-84.75,2006,7,4.371625848448839e-05
38.75,-84.75,2006,8,2.4120835102141796e-05
38.75,-84.75,2006,9,4.943180403849112e-05
38.75,-84.75,2007,5,1.2477117136982894e-05
38.75,-84.75,2007,6,1.8097384323167986e-05
38.75,-84.75,2007,7,1.9768095525883554e-05
38.75,-84.75,2007,8,1.2691547943513302e-05
38.75,-84.75,2007,9,2.6222232658431228e-05
38.75,-84.75,2008,5,5.9340330066775904e-05
38.75,-84.75,2008,6,5.8681473347614126e-05
38.75,-84.75,2008,7,4.449428969484225e-05
38.75,-84.75,2008,8,1.6272344830486213e-05
38.75,-84.75,2008,9,1.4646294857704067e-05
38.75,-84.75,2009,5,3.770876804587431e-05
38.75,-84.75,2009,6,7.15871567078826e-05
38.75,-84.75,2009,7,4.992165870800686e-05
38.75,-84.75,2009,8,2.0298443725605678e-05
38.75,-84.75,2009,9,4.172560415465834e-05
38.75,-84.75,2010,5,6.336336456331393e-05
38.75,-84.75,2010,6,5.246463734730839e-05
38.75,-84.75,2010,7,4.497658401125616e-05
38.75,-84.75,2010,8,3.149060200866979e-05
38.75,-84.75,2010,9,2.1620340756485847e-05
38.75,-84.25,2006,5,2.9991115428451565e-05
38.75,-84.25,2006,6,3.872810613435955e-05
38.75,-84.25,2006,7,4.460129616679792e-05
38.75,-84.25,2006,8,2.2930681583235946e-05
38.75,-84.25,2006,9,5.141443426606903e-05
38.75,-84.25,2007,5,9.34510871782975e-06
38.75,-84.25,2007,6,1.9594624263981805e-05
38.75,-84.25,2007,7,2.1944925665210697e-05
38.75,-84.25,2007,8,1.493588237361411e-05
38.75,-84.25,2007,9,2.2703870624981213e-05
38.75,-84.25,2008,5,5.386397127484e-05
38.75,-84.25,2008,6,6.2823893589344e-05
38.75,-84.25,2008,7,3.116028346220851e-05
38.75,-84.25,2008,8,1.9999946798783125e-05
38.75,-84.25,2008,9,1.4295098619309121e-05
38.75,-84.25,2009,5,3.1448870563836305e-05
38.75,-84.25,2009,6,6.450245980040847e-05
38.75,-84.25,2009,7,5.086127291672567e-05
38.75,-84.25,2009,8,1.990013412676805e-05
38.75,-84.25,2009,9,4.3107606299722104e-05
38.75,-84.25,2010,5,6.230028044291856e-05
38.75,-84.25,2010,6,4.966133341430433e-05
38.75,-84.25,2010,7,4.331482725702909e-05
38.75,-84.25,2010,8,3.1729634512554336e-05
38.75,-84.25,2010,9,2.240884435017222e-05
38.75,-83.75,2006,5,3.278055971665044e-05
38.75,-83.75,2006,6,3.862144965509629e-05
38.75,-83.75,2006,7,5.1258892436716184e-05
38.75,-83.75,2006,8,3.27042914203698e-05
38.75,-83.75,2006,9,5.3625110532825225e-05
38.75,-83.75,2007,5,1.2111384606442705e-05
38.75,-83.75,2007,6,2.416880043236702e-05
38.75,-83.75,2007,7,3.40849280979843e-05
38.75,-83.75,2007,8,3.792169603666906e-05
38.75,-83.75,2007,9,2.0379796940783733e-05
38.75,-83.75,2008,5,4.213459117143809e-05
38.75,-83.75,2008,6,7.02827156887409e-05
38.75,-83.75,2008,7,2.2688438662760335e-05
38.75,-83.75,2008,8,2.7977512531229304e-05
38.75,-83.75,2008,9,1.929967650297441e-05
38.75,-83.75,2009,5,3.8587577312436526e-05
38.75,-83.75,2009,6,5.130396496362266e-05
38.75,-83.75,2009,7,5.208410837187124e-05
38.75,-83.75,2009,8,2.9990738491460982e-05
38.75,-83.75,2009,9,3.7882443502300356e-05
38.75,-83.75,2010,5,5.899362444970444e-05
38.75,-83.75,2010,6,4.310451585952229e-05
38.75,-83.75,2010,7,4.009898452303663e-05
38.75,-83.75,2010,8,3.111766122045644e-05
38.75,-83.75,2010,9,2.2955801757268296e-05
38.75,-83.25,2006,5,3.2533528968792964e-05
38.75,-83.25,2006,6,3.5807319989444865e-05
38.75,-83.25,2006,7,5.4030331955884536e-05
38.75,-83.25,2006,8,3.764588375354897e-05
38.75,-83.25,2006,9,5.155718460757204e-05
38.75,-83.25,2007,5,1.4145254876708802e-05
38.75,-83.25,2007,6,2.2657086225397194e-05
38.75,-83.25,2007,7,3.5243184194838806e-05
38.75,-83.25,2007,8,4.795219119021942e-05
38.75,-83.25,2007,9,1.9253893866307456e-05
38.75,-83.25,2008,5,4.067015679964925e-05
38.75,-83.25,2008,6,6.936130125723139e-05
38.75,-83.25,2008,7,2.119999774637698e-05
38.75,-83.25,2008,8,3.2374494610375896e-05
38.75,-83.25,2008,9,2.1116029700274374e-05
38.75,-83.25,2009,5,4.368184964532693e-05
38.75,-83.25,2009,6,3.889094873432697e-05
38.75,-83.25,2009,7,4.98787507162952e-05
38.75,-83.25,2009,8,3.47526343428022e-05
38.75,-83.25,2009,9,3.556074731774691e-05
38.75,-83.25,2010,5,6.148096169005439e-05
38.75,-83.25,2010,6,3.811033522072103e-05
38.75,-83.25,2010,7,4.003942312269011e-05
38.75,-83.25,2010,8,3.2424806179010796e-05
38.75,-83.25,2010,9,2.2160332549254167e-05
38.75,-82.75,2006,5,2.94950635841195e-05
38.75,-82.75,2006,6,3.7496741458475924e-05
38.75,-82.75,2006,7,6.020541846717444e-05
38.75,-82.75,2006,8,4.2263898887571275e-05
38.75,-82.75,2006,9,4.603259831614063e-05
38.75,-82.75,2007,5,1.6343682224845816e-05
38.75,-82.75,2007,6,1.9669809839673035e-05
38.75,-82.75,2007,7,3.5950053201521686e-05
38.75,-82.75,2007,8,4.752247626742033e-05
38.75,-82.75,2007,9,1.9076040519028225e-05
38.75,-82.75,2008,5,4.5667061037992e-05
38.75,-82.75,2008,6,6.837359357234619e-05
38.75,-82.75,2008,7,2.3799306411057792e-05
38.75,-82.75,2008,8,3.391797471589415e-05
38.75,-82.75,2008,9,1.9857451956627423e-05
38.75,-82.75,2009,5,5.051448052003387e-05
